ID,einstein_radius,einstein_radius_err3sig_lo,einstein_radius_err3sig_hi,source_effective_radius,source_re_err3sig_lo,source_re_err3sig_hi,snr_arc_model,chi2_per_pix
KiDSDR4_J013425.700-295652.42,1.5843880187771544,0.05166516273581667,0.0680212908724529,0.02444016001188679,0.0071644254943804345,0.026171599657177854,32.0862083887046,1.477564975603917
KiDSDR4_J013538.811-291531.46,1.860766566344044,0.07621224628890588,0.08921403539410888,1.4657240400697744,0.2536907554299881,0.33778389369974904,93.2826014303957,2.8575987140200065
KiDSDR4_J013823.201-284408.09,2.963069416804138,0.04433584198037899,0.3867917545371289,6.914496285282875,0.9003254127169651,1.43607565852649,206.07305005416154,2.0041171413911774
KiDSDR4_J014518.788-290539.92,3.973802596647481,0.04305741297609966,0.025800272761078435,0.020224000379450238,0.0003072596283061231,0.0007647138765008443,12.609554497926249,4.914067773877116
KiDSDR4_J015059.897-290846.27,1.360682102351103,0.04449690712582033,0.06036868627534164,0.1452650806701088,0.022648532278362568,0.019282863829801183,16.90877951672949,1.914095153188149
KiDSDR4_J015116.013-290024.17,3.9850294720779567,0.034952097600310594,0.007689102278339632,1.210341996336518,0.5397094461094256,0.45809133413968994,15.52602525822043,1.8107723257129757
KiDSDR4_J015907.457-334415.29,3.9954725957872266,0.13391873256593367,0.02295552899013975,0.5900089751600387,0.11071540442136796,0.0740675480504176,15.784944960283504,2.5191573070554334
KiDSDR4_J015928.393-330950.36,1.4942171979515815,0.12248755248384224,0.074387123890574,0.4149459436456095,0.23032270283174588,0.38664294319447573,37.09014585860177,1.5489342632351357
KiDSDR4_J020505.970-331746.64,2.967170340021126,0.1606409317088766,0.1371903584485823,1.877714835477668,0.7519455456034347,0.8960554763261455,52.769970471626415,1.446340597474403
KiDSDR4_J021110.350-302848.25,1.2653886607850193,0.15376241179202776,0.11042624289008285,1.6712323963356943,0.06659830304248682,0.07873915314628088,232.69744193707234,1.6681101941634715
KiDSDR4_J021504.013-284248.57,1.439393063357443,0.10530408270697733,0.0981372879339586,0.36978906690853613,0.02737660693435995,0.03056332494014563,53.204385211845924,4.278424683832345
KiDSDR4_J021555.605-342425.72,3.999684814507703,0.020255491438671225,0.0072548985348888095,0.020043689462493325,0.0004455936757276034,0.0027876702371362506,-3.2174014732719023,3.0742838626804887
KiDSDR4_J021704.094-321155.44,3.9988064491290465,0.190271305414476,0.028122846988904104,1.422900353932342,0.17076242489960558,0.21431348684758578,105.1490457741216,2.307038005101065
KiDSDR4_J021908.779-333119.81,3.9555634783664355,0.004205838067339762,0.007941890469505886,0.02001471572315981,1.9865695977228093e-05,0.0001318807405307522,37.3452573686932,6.448028505820935
KiDSDR4_J021932.170-332719.74,2.670070966561754,0.24003630019884037,0.1602547530794216,0.021061122429454442,0.0022581691977046313,0.009371889460860334,20.47490442977992,1.3102235444659243
KiDSDR4_J022816.291-292345.63,1.3673580258468314,0.16258962948105737,0.21098048458735774,3.168088968674886,0.525780292020745,0.6252319571352607,87.9218519865461,1.5408590566509477
KiDSDR4_J023300.432-330820.16,1.6139338012045543,0.07417029576247725,0.06907309429040254,2.062315770508184,0.6831689104748743,0.7864416322129351,63.48863298383601,3.0394336059486826
KiDSDR4_J023315.143-290354.57,1.2927310799522647,0.12426955878349033,0.09134675235506262,2.001493390752488,1.0327330751032529,1.3694964586594003,41.430214704193254,1.343240687771291
KiDSDR4_J023714.701-280719.03,2.6155203433033782,0.5938890994304937,0.42784812868002486,3.722227717016786,0.10870023458403777,0.14270922781683337,46.98679532021316,3.615736157651022
KiDSDR4_J024126.819-284229.76,1.4249545775360815,0.2739214155701071,0.2434552956856102,0.7837525950270011,0.1429538694978959,0.16669979940164847,38.09761625341885,1.1045156881019136
KiDSDR4_J024228.926-294305.41,3.714846334862085,1.085811702847278,0.8410889797300212,0.47376108380304066,0.07260901141197768,1.0391606427887499,12.11683120912757,1.7286481826595168
KiDSDR4_J024858.753-274354.53,1.6673349488415272,0.25159444088838057,0.36866712600648,29.645571701672896,14.455528864950747,6.812212685934831,36.47224243175907,0.8145466739178773
KiDSDR4_J025334.181-284611.92,2.3621505911693963,0.12900852201691704,0.14684503380386404,13.070456538894081,10.985599061034065,12.832102999304748,67.5167405019024,1.3460321397898811
KiDSDR4_J025746.733-353418.53,2.8597579748668314,0.2087897338991418,0.15823084223148864,4.525329881621351,0.6444234730333189,0.5217254325855079,122.57271915989213,3.666902332872217
